support_tweet_id,customer_message,support_response,created_at
112871,"@AppleSupport So guys, any plans for a new update? cause this 11.1.2 just drain my batery with no reason. I cant put my phone on charger 3x per day. Come on","@141092 We know having your iPhone battery performing at its best is important. Let’s look into what’s happening. Please send us a DM telling us which iPhone we’re working with, when you first noticed the change in battery life, and any troubleshooting steps you’ve tried. https://t.co/GDrqU22YpT",2017-11-23 20:40:24+00:00
112874,@AppleSupport Done!,@141092 We've received your DM and will continue working with you there.,2017-11-23 22:28:58+00:00
112875,DEVOLVA MINHA BATERIA @AppleSupport MALDITA,"@141092 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",2017-11-23 15:45:00+00:00
112879,"@AppleSupport I want to trade in an iPhone for another one of the same model with larger storage capacity, will I have to buy another","@128763 Hello! We'll be happy to point you in the right direction to get that question answered. Options vary by location, which country are you currently in?",2017-11-23 20:38:00+00:00
112882,@AppleSupport USA,"@128763 Apple has an iPhone Upgrade Program that you can learn more about here: https://t.co/1OpwRY51id Also, you can check with your carrier for any options they may offer.",2017-11-23 21:43:28+00:00
112883,MY PHONE WONT FUCKING GO OFF HEADPHONE MODE @AppleSupport thoughts?,@141093 We're here to help. When did this start happening? When you have headphones in do they work normally?,2017-11-23 20:37:30+00:00
112886,Has anyone had AT&amp;T show up on iOS 11  like this as a carrier? @AppleSupport https://t.co/keOupV8zJS,@141094 We'd be glad to assist with this. Which region is the iPhone set to? Which device model and iOS version? Let us know in DM. https://t.co/GDrqU22YpT,2017-11-23 20:37:30+00:00
112888,@AppleSupport I don't have access to the security questions or emails so I'm too scared to update my phone but it keeps dying on 100%? Help? https://t.co/k7k2qcxDW0,@136622 Hey there! We’d be happy to help. Send us a DM so we can look into it together: https://t.co/GDrqU22YpT,2017-11-23 20:37:00+00:00
112890,my phone went from 62% to 13% 🙄 @AppleSupport,"@141095 Great battery life on your iPhone is our goal. So we can take a closer look at this, could you let us know which version of iOS you are using and how long you've seen this in DM? You can check that at Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",2017-11-23 20:37:00+00:00
112892,@AppleSupport How comes the UK website is down?,@141096 Hey there! We aren't seeing any issues with the website on our end. What happens when you try to access https://t.co/RmwhbvzNwH,2017-11-23 20:37:00+00:00
112895,"@AppleSupport If you attempt to add an item to your bag, i.e. iPhone, iPad etc - it comes up with this! https://t.co/6tFZFMfoJf",@141096 That can appear when the Store is being updated. U.S.A. Thanksgiving weekend is a typically large shopping period and the Store is being changed ahead of this. Please check again later or contact local Sales Advisors here: https://t.co/ZAR4CvbiBa,2017-11-23 21:21:24+00:00
112896,"@AppleSupport, trade-in phone is due but my new phone hasn’t delivered. Help!",@141097 We'd be happy to point you in the right direction! Reach out to our Sales Team for further assistance with that here: https://t.co/8yjRd1Xo0i,2017-11-23 20:36:29+00:00
112898,"Hello @AppleSupport @118721 

A friend of mine has trouble. He paid for a Swiss National Anthem file, sung by Red Army Choir: (Russian famous choir) and iTunes deleted the file from the library &amp; iCloud. How it is possible?

cc @141099",@141098 Hey there! Thanks for reaching out to us about this. Shoot us a DM so we can get you pointed in the right direction. https://t.co/GDrqU22YpT,2017-11-23 20:34:00+00:00
112900,@AppleSupport why can i not download my pictures??? https://t.co/tL61VFG4bR,@141100 We'd like to help you with your photos. Do you have iCloud Photo Library enabled? Let us know in DM: https://t.co/GDrqU22YpT,2017-11-23 20:32:27+00:00
112902,"-iPhone X Drops
-New update comes out 
*Downloads*

Now my iphone got 99 problems and dies in 3 minutes
#ThankfulForYou @115858","@141101 We know how important your battery life is, so we'd be happy to look into what's going on with you. To start, can you let us know which device and iOS version you're using?",2017-11-23 20:32:27+00:00
112904,@AppleSupport #iphone5s @115858 I want to go back to iOS 10. How? Battery draining can’t withstand 12hrs.,@141102 We want to be sure you get the most out of your battery life. Send us a DM so we can help you further. https://t.co/GDrqU22YpT,2017-11-23 20:31:00+00:00
112906,@AppleSupport I was just on SnapChat and my battery went EXACTLY from 79% then in a SPLIT SECOND it drops to 11% and shuts off DEAD. I would like to know why this hasn’t been fixed with the already several updates of iOS 11 having been released?,@141103 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,2017-11-23 20:31:00+00:00
112908,@115858 I thought y’all fixed this shit why does the damn A keep popping up,@141104 Hey there! This issue was addressed in a recent update. Let's have you backup and update and see if that resolves the issue. Check out this link if you need help with the backup: https://t.co/ui8Itz8ESg DM us if you're still having issues: https://t.co/GDrqU22YpT,2017-11-23 20:30:07+00:00
112910,"I promise that I did the workouts to finish the @115858 Thanksgiving day challenge. Yet, no badge. Does @AppleSupport have any ideas? https://t.co/7Mmpwlz8iP",@141105 We want to be sure you get the badge you earned. What country do you live in? DM us and let us know. https://t.co/GDrqU22YpT,2017-11-23 20:29:00+00:00
114456,@AppleSupport My brand new iPhone X won’t connect to ANY of my devices over bluetooth.,@141446 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,2017-11-23 21:26:25+00:00
114458,A recent upgrade to iOS 11.1.2 has made my phone so so slow . I hate it. It’s so laggy now @AppleSupport,@141447 You've come to the right place for help. We can definitely look into this with you. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,2017-11-23 21:26:00+00:00
114464,@115858 i tried putting it in some rice - no help,"@141448 We're here for you. Thank you for showing us that screenshot, we can see that your apps are out of alignment. Send us a DM with details about when it started. We'll work together there. https://t.co/GDrqU22YpT",2017-11-23 21:23:37+00:00
114467,"My iPhone 8plus is showing issues(hanging and slowdown) while multitasking,from the past two hours, restarted 2 times. 
IOS11 is the worst ever! @116333 @115858 @AppleSupport","@141449 We’d like to understand more about this. DM us some details of how you restarted, which exact version of iOS you're using, and which country you're in, and we'll get going. https://t.co/GDrqU22YpT",2017-11-23 21:23:00+00:00
114470,"Sadly, my #applewatch did not sync my 2 workouts with my phone today, so no turkey 🦃 achievement for me.  Anyone know what I did wrong? @115858",@141450 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,2017-11-23 21:22:26+00:00
114472,@115858 can we update these chargers pls https://t.co/I3SmgsOLeG,@141451 We're here to help. Send us a DM with your location so we can explore your service options. Support options differ by region. https://t.co/GDrqU22YpT,2017-11-23 21:21:49+00:00
114474,"@AppleSupport Correct. I went to take a photo just now, and Live was set to on and flash to Auto even though they had both previously been turned off.",@141452 Please DM us to continue. Thank you. https://t.co/GDrqU22YpT,2017-11-23 21:19:28+00:00
114476,"@AppleSupport I am clicking the flash icon in camera mode, and setting to “off” rather than “auto”.",@141452 OK. And then when you go to take another photo it is set to on again? Go ahead and DM us to continue. https://t.co/GDrqU22YpT,2017-11-22 19:20:00+00:00
114478,"@AppleSupport I’m running iOS 11.1.2. I want to be able to permanently: (a) keep flash off, (b) keep live photo off, and (c) keep HDR on. Currently, I have to go in and change all these settings every time I take a photo. Thanks.","@141452 This article will show you how to turn off Live Photos: https://t.co/C3E4kiTqdx

Can you describe how you are turning off flash?",2017-11-22 18:55:00+00:00
114480,"@AppleSupport how do I turn Live Photos OFF by default, and HDR ON by default? The current default setup makes no sense.","@141452  Thanks for checking with us to get your issue taken care of. We'd love to help, but we do want to make sure we provide information based on your configuration. Can you let us know the iOS version?",2017-11-20 02:12:26+00:00
114482,@AppleSupport i didn’t get my 5K turkey badge even though i went on a 3.27 mile walk using my watch https://t.co/8FzUKCmXrX,@141453 We want to ensure you receive all the achievement badges for your logged workouts. Which app did you use to track the walk? We'll take it from there.,2017-11-23 21:19:00+00:00
114485,@AppleSupport I used my apple watch’s default exercise app,"@141453 Got it! Once you complete the logged workout, you'll receive the achievement badge within 9 days. Check out all the details here: https://t.co/lcmdgxE8lP",2017-11-23 22:17:26+00:00
114486,"Help @AppleSupport, why does the audio stop recording when I use FaceTime? Just tryna make thanksgiving memories pls https://t.co/Ol4byLxLwK","@141454 What you are seeing with FaceTime and screen recordings is expected. We welcome feedback on our apps and ways we can make them better, and you can leave that here: https://t.co/eTPVYVFyd8",2017-11-23 21:18:28+00:00
